datatype,transform,modelSeed,learning_rate,optimizer_name,blocks,padding,stride,kernel_size,real_best_mae_epoch,real_best_mae,tbdir
,transform_padding,100,0.0166418668743275,Adam,4,4,2,5,27,0.1927642077207565,
,transform_padding,38,0.063512210106407,Adam,5,4,2,7,0,0.5558514595031738,
,transform_padding,97,0.0171233759731639,SGD,5,4,2,7,28,0.167527362704277,
,transform_padding,78,0.0572790447079962,SGD,4,4,2,7,4,0.1466608941555023,
,transform_padding,8,0.0886232650857624,Adam,3,2,4,3,29,0.3134312033653259,
,transform_padding,33,0.0082875223637681,RMSprop,5,4,2,7,29,0.5391896963119507,
,transform_padding,32,0.0010821382910613,Adam,3,6,6,7,23,0.2547374367713928,
,transform_padding,54,0.016973078532467,Adam,5,2,2,5,26,0.191560685634613,
,transform_padding,52,0.0064874770660586,RMSprop,4,6,2,3,28,0.1914334893226623,
,transform_padding,49,0.0876197110102369,SGD,4,4,4,7,26,0.2697480320930481,
,transform_padding,94,2.0708485661206484e-05,SGD,4,4,4,5,22,0.4393942058086395,
,transform_padding,99,0.0136939864723756,SGD,4,4,2,7,29,0.1727686375379562,
,transform_padding,78,0.0265725808597423,SGD,5,4,2,7,25,0.1711430847644806,
,transform_padding,80,0.0029780054829285,SGD,4,4,2,7,27,0.1919230222702026,
,transform_padding,80,0.0284674128349914,SGD,3,4,2,3,0,0.2154775857925415,
,transform_padding,69,0.0348965946571749,SGD,5,6,6,5,14,0.3798531889915466,
,transform_padding,90,0.0038455845848535,SGD,4,4,2,7,26,0.1874982118606567,
,transform_padding,67,0.0852598623416662,SGD,4,4,2,7,29,0.154960498213768,
,transform_padding,71,0.0829060069982468,SGD,4,2,6,3,0,0.5559791922569275,
,transform_padding,63,0.0413732923998244,RMSprop,4,6,4,5,1,0.5559245944023132,
,transform_padding,4,0.0976199944613017,SGD,4,4,2,7,29,0.157317966222763,
,transform_padding,9,0.0953050032891418,SGD,4,4,2,7,25,0.1428914368152618,
,transform_padding,17,0.0375807859202232,SGD,4,4,2,7,29,0.1680680215358734,
,transform_padding,22,0.0399801470016597,SGD,4,4,2,7,28,0.1549496054649353,
,transform_padding,18,0.0143398823866202,SGD,4,4,2,7,23,0.1565520614385604,
,transform_padding,20,0.0421223999048777,SGD,4,4,2,7,28,0.1592302769422531,
,transform_padding,11,0.0470467574527268,SGD,3,4,2,7,5,0.1986395716667175,
,transform_padding,26,0.007480878107179,Adam,4,2,4,3,17,0.3252832293510437,
,transform_padding,39,0.0259916896316514,RMSprop,4,4,2,5,3,0.5555282831192017,
,transform_padding,44,0.0476884538080522,SGD,4,6,6,7,19,0.2997382283210754,
,transform_padding,1,0.0621325091486652,Adam,3,4,2,7,28,0.1831790059804916,
,transform_padding,61,0.0867178811602089,SGD,4,4,2,7,27,0.1541580557823181,
,transform_padding,62,0.0522744527197449,SGD,4,4,2,7,28,0.1387735903263092,
,transform_padding,61,0.0199554979294168,SGD,4,4,2,7,27,0.1678685396909713,
,transform_padding,74,0.0578632447775048,SGD,4,4,2,7,26,0.1450512111186981,
,transform_padding,90,0.0125008101051157,SGD,4,2,2,7,26,0.161939650774002,
,transform_padding,75,0.0218119847684016,RMSprop,4,4,6,7,24,0.3440098762512207,
,transform_padding,85,0.063430089444058,Adam,5,4,2,7,1,0.5554577708244324,
,transform_padding,57,0.0646905918587342,SGD,3,4,2,7,18,0.1926848590373993,
,transform_padding,74,0.0217230946382829,RMSprop,4,2,4,3,13,0.3017699122428894,
,transform_padding,85,0.0115143093394678,SGD,5,6,2,7,28,0.1884224116802215,
,transform_padding,63,0.0624400856407961,SGD,4,4,2,7,28,0.1561709493398666,
,transform_padding,38,0.063512210106407,Adam,5,4,2,7,0,0.5555419921875,
,transform_padding,97,0.0171233759731639,SGD,5,4,2,7,29,0.2102130502462387,
,transform_padding,78,0.0572790447079962,SGD,4,4,2,7,29,0.1883071660995483,
,transform_padding,8,0.0886232650857624,Adam,3,2,4,3,22,0.3382261991500854,
,transform_padding,33,0.0082875223637681,RMSprop,5,4,2,7,24,0.5321387648582458,
,transform_padding,32,0.0010821382910613,Adam,3,6,6,7,24,0.2629110813140869,
,transform_padding,54,0.016973078532467,Adam,5,2,2,5,29,0.4968111515045166,
,transform_padding,52,0.0064874770660586,RMSprop,4,6,2,3,27,0.2313773930072784,
,transform_padding,49,0.0876197110102369,SGD,4,4,4,7,10,0.2431662529706955,
,transform_padding,94,2.0708485661206484e-05,SGD,4,4,4,5,6,0.4498902559280395,
,transform_padding,99,0.0136939864723756,SGD,4,4,2,7,29,0.2134114801883697,
,transform_padding,78,0.0265725808597423,SGD,5,4,2,7,29,0.1961345076560974,
,transform_padding,77,0.0024921326192789,SGD,4,4,2,7,24,0.242347165942192,
,transform_padding,70,0.0359286105947178,SGD,3,4,2,3,15,0.2222151607275009,
,transform_padding,77,0.0334995592571087,SGD,5,6,6,5,5,0.3678624033927917,
,transform_padding,69,0.0038917667817391,SGD,4,4,2,7,29,0.2376537919044494,
,transform_padding,83,0.0397914693153084,SGD,5,4,2,7,29,0.189235970377922,
,transform_padding,87,0.0862574134835177,SGD,4,2,6,3,0,0.5563125014305115,
,transform_padding,64,0.0303747005141166,RMSprop,3,6,4,5,25,0.2870012521743774,
,transform_padding,87,0.0085018773356281,SGD,5,4,2,7,29,0.2447097152471542,
,transform_padding,85,0.0371752163836278,SGD,5,4,2,7,25,0.1926851123571396,
,transform_padding,86,0.0387521432402632,SGD,5,4,2,7,29,0.1936443299055099,
,transform_padding,63,0.0965831882686831,SGD,5,4,2,7,29,0.1968468725681305,
,transform_padding,83,0.0142538300190755,SGD,5,4,2,7,29,0.2110028117895126,
,transform_padding,93,0.0421223999048777,SGD,4,4,2,7,28,0.1934112608432769,
,transform_padding,6,0.0525415769243511,SGD,5,4,2,7,29,0.186147540807724,
,transform_padding,3,0.054058357949202,Adam,3,2,4,3,25,0.2859165668487549,
,transform_padding,18,0.0196705129257226,RMSprop,5,4,2,5,1,0.5562119483947754,
,transform_padding,22,0.0496759244689995,SGD,4,6,6,7,22,0.326648473739624,
,transform_padding,47,0.0541273900101546,Adam,5,4,2,7,8,0.5551836490631104,
,transform_padding,71,0.0258767209270441,SGD,5,4,2,7,28,0.2000364661216735,
,transform_padding,59,0.0660204411759646,SGD,5,4,2,7,27,0.1980226337909698,
,transform_padding,44,0.0198108399624905,SGD,5,4,2,7,28,0.1948232501745224,
,transform_padding,91,0.0114752376011156,SGD,5,4,2,7,29,0.2132723033428192,
,transform_padding,82,0.0929985540011619,SGD,5,2,2,7,27,0.1778225749731063,
,transform_padding,39,0.063430089444058,Adam,5,2,2,7,9,0.5552343130111694,
,transform_padding,11,0.0088818047671209,SGD,3,2,2,7,29,0.2240012139081955,
,transform_padding,80,0.0178922095466885,RMSprop,5,2,4,3,0,0.5563125014305115,
,transform_padding,60,0.0655793923460549,SGD,4,2,2,7,23,0.1885738968849182,
,transform_padding,73,0.0539888041339769,SGD,4,2,2,7,27,0.1907434463500976,
,transform_padding,38,0.063512210106407,Adam,5,4,2,7,0,0.5494133830070496,
,transform_padding,97,0.0171233759731639,SGD,5,4,2,7,29,0.2003033608198166,
,transform_padding,78,0.0572790447079962,SGD,4,4,2,7,27,0.2012215107679367,
,transform_padding,8,0.0886232650857624,Adam,3,2,4,3,14,0.4828658103942871,
,transform_padding,33,0.0082875223637681,RMSprop,5,4,2,7,29,0.3112772703170776,
,transform_padding,32,0.0010821382910613,Adam,3,6,6,7,7,0.2955580651760101,
,transform_padding,54,0.016973078532467,Adam,5,2,2,5,27,0.2170866429805755,
,transform_padding,52,0.0064874770660586,RMSprop,4,6,2,3,27,0.2625755071640014,
,transform_padding,49,0.0876197110102369,SGD,4,4,4,7,25,0.2920116782188415,
,transform_padding,98,1.056790089450164e-05,SGD,5,4,4,5,29,0.4574598968029022,
,transform_padding,96,0.0136939864723756,SGD,4,4,2,7,26,0.1924787759780883,
,transform_padding,100,0.0030070162326071,SGD,4,4,2,7,23,0.2097606658935547,
,transform_padding,80,0.0177087471496823,SGD,4,4,2,7,23,0.1996506154537201,
,transform_padding,80,0.0021757900681559,SGD,4,4,2,3,29,0.2300065457820892,
,transform_padding,79,0.0284487872497699,SGD,4,6,6,5,4,0.4402987658977508,
,transform_padding,69,0.0074302901737792,SGD,4,4,2,7,12,0.2151626050472259,
,transform_padding,87,0.0252017476122451,SGD,4,4,2,7,27,0.1971535980701446,
,transform_padding,88,0.0296978380418774,SGD,3,2,6,3,3,0.5651359558105469,
,transform_padding,67,0.0003568562638429,RMSprop,4,6,4,5,19,0.2632911205291748,
,transform_padding,89,0.0035753936718103,SGD,4,4,2,7,29,0.2311702221632003,
,transform_padding,68,0.018837677274494,SGD,4,4,2,7,29,0.220377504825592,
,transform_padding,89,0.0426136158339337,SGD,4,4,2,7,29,0.2119463384151458,
,transform_padding,83,0.0142685276059081,SGD,4,4,2,7,29,0.2113931626081466,
,transform_padding,72,0.0299279909219138,SGD,4,4,2,7,28,0.197380244731903,
,transform_padding,61,0.040842422181121,SGD,3,4,2,7,28,0.2256745994091034,
,transform_padding,73,0.0906203741881928,SGD,4,4,2,7,16,0.2032816857099533,
,transform_padding,91,0.034223425393905,Adam,4,6,4,3,2,0.4474102258682251,
,transform_padding,3,0.0091212447895784,RMSprop,4,2,2,5,27,0.1866116821765899,
,transform_padding,3,0.0074532175453722,RMSprop,3,2,6,5,16,0.372985690832138,
,transform_padding,18,0.0111776217190803,RMSprop,4,2,2,5,29,0.1971045434474945,
,transform_padding,15,0.0108994961382751,RMSprop,4,2,2,5,21,0.17547407746315,
,transform_padding,17,0.0107113762040636,RMSprop,4,2,2,5,27,0.1833900213241577,
,transform_padding,17,0.0046981603539525,RMSprop,4,2,2,5,22,0.1880686283111572,
,transform_padding,19,0.0048102194854754,RMSprop,4,2,2,5,22,0.2059943675994873,
,transform_padding,17,0.0039093467411791,RMSprop,5,2,2,5,23,0.1998224258422851,
,transform_padding,10,0.0111208573329142,RMSprop,4,2,2,5,28,0.1889238059520721,
,transform_padding,27,0.0023165990273788,RMSprop,4,2,6,5,0,0.4300463199615478,
,transform_padding,1,0.0052945805177041,RMSprop,5,2,2,5,29,0.1996376514434814,
,transform_padding,11,0.0083649759558739,RMSprop,3,2,2,5,22,0.2172573506832122,
,transform_padding,44,0.0014496961471461,RMSprop,4,2,4,5,20,0.2762420773506164,
,transform_padding,10,0.0105204796987685,RMSprop,4,2,2,5,29,0.2186622321605682,
,transform_padding,38,0.063512210106407,Adam,5,4,2,7,3,0.5472457408905029,
,transform_padding,97,0.0171233759731639,SGD,5,4,2,7,29,0.1627589911222458,
,transform_padding,78,0.0572790447079962,SGD,4,4,2,7,28,0.1362634003162384,
,transform_padding,8,0.0886232650857624,Adam,3,2,4,3,28,0.3612213134765625,
,transform_padding,33,0.0082875223637681,RMSprop,5,4,2,7,28,0.4439476728439331,
,transform_padding,32,0.0010821382910613,Adam,3,6,6,7,17,0.2252800464630127,
,transform_padding,54,0.016973078532467,Adam,5,2,2,5,29,0.2157220840454101,
,transform_padding,52,0.0064874770660586,RMSprop,4,6,2,3,28,0.2370721697807312,
,transform_padding,49,0.0876197110102369,SGD,4,4,4,7,28,0.2584214210510254,
,transform_padding,94,2.0708485661206484e-05,SGD,4,4,4,5,6,0.4451695680618286,
,transform_padding,99,0.0136939864723756,SGD,4,4,2,7,28,0.1746372878551483,
,transform_padding,78,0.0265725808597423,SGD,5,4,2,7,29,0.1599105298519134,
,transform_padding,77,0.0024921326192789,SGD,4,4,2,7,28,0.2400103658437729,
,transform_padding,70,0.0359286105947178,SGD,3,4,2,3,22,0.2346987724304199,
,transform_padding,77,0.0334995592571087,SGD,5,6,6,5,3,0.4386690855026245,
,transform_padding,69,0.0038917667817391,SGD,4,4,2,7,29,0.2199703454971313,
,transform_padding,83,0.0397914693153084,SGD,5,4,2,7,29,0.1515553593635559,
,transform_padding,87,0.0862574134835177,SGD,4,2,6,3,0,0.5490555763244629,
,transform_padding,64,0.0303747005141166,RMSprop,3,6,4,5,29,0.2522238194942474,
,transform_padding,87,0.0085018773356281,SGD,5,4,2,7,28,0.2188321053981781,
,transform_padding,85,0.0371752163836278,SGD,5,4,2,7,29,0.1554008871316909,
,transform_padding,86,0.0387521432402632,SGD,5,4,2,7,29,0.1613276898860931,
,transform_padding,63,0.0965831882686831,SGD,5,4,2,7,28,0.1515929400920868,
,transform_padding,61,0.0871147839164093,SGD,5,4,2,7,29,0.1436442285776138,
,transform_padding,62,0.049624259553013,SGD,4,4,2,7,28,0.1417921483516693,
,transform_padding,42,0.0157725035020779,SGD,4,4,2,7,28,0.1664732098579406,
,transform_padding,62,0.0586081942470968,Adam,4,2,4,3,29,0.3398635983467102,
,transform_padding,22,0.0994612645045744,RMSprop,4,4,2,5,4,0.5489501953125,
,transform_padding,59,0.0476884538080522,SGD,4,6,6,7,1,0.3859166800975799,
,transform_padding,71,0.0205843257912226,Adam,4,4,2,7,26,0.1579638421535492,
,transform_padding,44,0.051993326025755,SGD,5,4,2,7,29,0.1351952254772186,
,transform_padding,43,0.0510001884754322,SGD,5,4,2,7,29,0.1407304108142852,
,transform_padding,41,0.0119138412126626,SGD,5,4,2,7,29,0.1922757923603058,
,transform_padding,20,0.0577646256445469,SGD,3,4,2,7,21,0.1780879199504852,
,transform_padding,33,0.0239123802254865,SGD,5,2,2,7,27,0.17875537276268,
,transform_padding,44,0.0481856236523397,RMSprop,4,4,6,7,0,0.545159637928009,
,transform_padding,48,0.0206115779572257,Adam,5,4,2,7,6,0.5486153960227966,
,transform_padding,27,0.0088198544418886,SGD,3,4,2,7,24,0.2016963809728622,
,transform_padding,56,0.0601976909315032,RMSprop,5,2,4,3,0,0.5490555763244629,
,transform_padding,8,0.0130745877977832,SGD,4,6,2,7,27,0.1707911938428878,
,transform_padding,50,0.0693959962834044,SGD,5,4,2,7,29,0.1517024636268615,
,transform_padding,38,0.063512210106407,Adam,5,4,2,7,2,0.5517293810844421,
,transform_padding,97,0.0171233759731639,SGD,5,4,2,7,29,0.1632992625236511,
,transform_padding,78,0.0572790447079962,SGD,4,4,2,7,29,0.1370463371276855,
,transform_padding,8,0.0886232650857624,Adam,3,2,4,3,28,0.3295479714870453,
,transform_padding,33,0.0082875223637681,RMSprop,5,4,2,7,29,0.5515100955963135,
,transform_padding,32,0.0010821382910613,Adam,3,6,6,7,7,0.2359228134155273,
,transform_padding,54,0.016973078532467,Adam,5,2,2,5,29,0.3876095414161682,
,transform_padding,52,0.0064874770660586,RMSprop,4,6,2,3,29,0.1802357137203216,
,transform_padding,49,0.0876197110102369,SGD,4,4,4,7,24,0.2163055837154388,
,transform_padding,94,2.0708485661206484e-05,SGD,4,4,4,5,25,0.4410960078239441,
,transform_padding,99,0.0136939864723756,SGD,4,4,2,7,5,0.1584495604038238,
,transform_padding,76,0.0030070162326071,SGD,4,4,2,7,27,0.173579916357994,
,transform_padding,78,0.0295639882241421,SGD,4,4,2,7,23,0.1379298269748687,
,transform_padding,70,0.0359286105947178,SGD,4,4,2,3,29,0.1935063302516937,
,transform_padding,79,0.0336400390325894,SGD,4,6,6,5,29,0.3739315867424011,
,transform_padding,84,0.0910492703880982,SGD,4,4,2,7,19,0.1406986862421035,
,transform_padding,65,0.0030937883175084,SGD,3,4,2,7,11,0.1660027056932449,
,transform_padding,87,0.0220948602557684,SGD,4,2,6,3,0,0.5521458387374878,
,transform_padding,65,0.0383669409577612,RMSprop,4,6,4,5,28,0.5309275388717651,
,transform_padding,4,0.0074707135172388,SGD,3,4,2,7,1,0.1733841150999069,
,transform_padding,85,0.089540268921282,SGD,4,4,2,7,24,0.1537133157253265,
,transform_padding,86,0.0455835769687801,SGD,4,4,2,7,28,0.1568829417228698,
,transform_padding,73,0.0965831882686831,SGD,4,4,2,7,27,0.1412551254034042,
,transform_padding,61,0.0299279909219138,SGD,4,4,2,7,26,0.1468643993139267,
,transform_padding,90,0.0421223999048777,SGD,4,4,2,7,29,0.1485605537891388,
,transform_padding,80,0.0181997891148237,SGD,4,4,2,7,25,0.1575328856706619,
,transform_padding,70,0.0586081942470968,Adam,4,6,4,3,3,0.4095772206783294,
,transform_padding,18,0.0994612645045744,RMSprop,4,2,2,5,9,0.5520030856132507,
,transform_padding,45,0.0476884538080522,SGD,3,4,6,7,13,0.225064218044281,
,transform_padding,83,0.0530700358724034,Adam,5,4,2,7,6,0.5518827438354492,
,transform_padding,76,0.0867178811602089,SGD,4,4,2,7,28,0.1431094110012054,
,transform_padding,72,0.0262384433697798,SGD,4,4,2,7,26,0.1418724805116653,
,transform_padding,60,0.0690297720911127,SGD,4,4,2,7,28,0.1390320807695388,
,transform_padding,63,0.0125930194536135,SGD,4,4,2,7,23,0.163760706782341,
,transform_padding,58,0.0239123802254865,SGD,5,2,2,7,28,0.1695952415466308,
,transform_padding,92,0.0485393702424029,RMSprop,4,4,6,7,29,0.4773420691490173,
,transform_padding,58,0.0625312353934892,Adam,5,4,2,7,2,0.5515888929367065,
,transform_padding,99,0.0124761870358665,SGD,3,4,2,7,25,0.1674501597881317,
,transform_padding,40,0.0238045879619672,RMSprop,4,2,4,3,16,0.3192846775054931,
,transform_padding,68,0.0655793923460549,SGD,5,6,2,7,29,0.1431594938039779,
,transform_padding,76,0.0631680525915145,SGD,4,4,2,7,29,0.1436647176742553,
,transform_padding,38,0.063512210106407,Adam,5,4,2,7,0,0.5523773431777954,
,transform_padding,97,0.0171233759731639,SGD,5,4,2,7,29,0.1993100047111511,
,transform_padding,78,0.0572790447079962,SGD,4,4,2,7,28,0.1803797483444214,
,transform_padding,8,0.0886232650857624,Adam,3,2,4,3,20,0.3427817225456238,
,transform_padding,33,0.0082875223637681,RMSprop,5,4,2,7,14,0.5523001551628113,
,transform_padding,32,0.0010821382910613,Adam,3,6,6,7,18,0.2871900200843811,
,transform_padding,54,0.016973078532467,Adam,5,2,2,5,26,0.2584517300128937,
,transform_padding,52,0.0064874770660586,RMSprop,4,6,2,3,28,0.2043198943138122,
,transform_padding,49,0.0876197110102369,SGD,4,4,4,7,26,0.2458135187625885,
,transform_padding,94,2.0708485661206484e-05,SGD,4,4,4,5,2,0.4309762418270111,
,transform_padding,99,0.0136939864723756,SGD,4,4,2,7,27,0.2100118845701217,
,transform_padding,78,0.0265725808597423,SGD,5,4,2,7,24,0.1911195218563079,
,transform_padding,77,0.0024921326192789,SGD,4,4,2,7,15,0.196935623884201,
,transform_padding,70,0.0359286105947178,SGD,3,4,2,3,4,0.1925037801265716,
,transform_padding,77,0.0334995592571087,SGD,5,6,6,5,3,0.4354581534862518,
,transform_padding,69,0.0038917667817391,SGD,4,4,2,7,10,0.2136163413524627,
,transform_padding,83,0.0397914693153084,SGD,5,4,2,7,25,0.1926410794258117,
,transform_padding,87,0.0220948602557684,SGD,4,2,6,3,0,0.5526806116104126,
,transform_padding,65,0.0922146550230623,RMSprop,3,6,4,5,29,0.4106127619743347,
,transform_padding,4,0.0085018773356281,SGD,4,4,2,7,27,0.2028614729642868,
,transform_padding,67,0.0371752163836278,SGD,3,4,2,3,3,0.2104212939739227,
,transform_padding,77,0.033227585535548,SGD,3,4,2,3,22,0.2054537236690521,
,transform_padding,62,0.0492652903508432,SGD,3,4,2,3,18,0.2140139192342758,
,transform_padding,88,0.0177023365968706,SGD,3,4,2,3,19,0.205704778432846,
,transform_padding,73,0.049624259553013,SGD,5,4,2,3,29,0.1832164824008941,
,transform_padding,82,0.0927574010142652,SGD,5,4,2,7,29,0.1642733216285705,
,transform_padding,90,0.0993513810194266,Adam,5,2,4,3,0,0.5526806116104126,
,transform_padding,83,0.059898714898261,RMSprop,5,4,2,5,0,0.5526435375213623,
,transform_padding,59,0.0569706431961893,SGD,5,6,6,7,15,0.3249165415763855,
,transform_padding,39,0.0115986301730236,Adam,5,4,2,7,29,0.5341994166374207,
,transform_padding,75,0.0221360232638043,SGD,5,4,2,7,25,0.2009867280721664,
,transform_padding,82,0.0608582142249889,SGD,5,4,2,7,27,0.1703193187713623,
,transform_padding,93,0.0690297720911127,SGD,5,4,2,7,17,0.1870501339435577,
,transform_padding,82,0.0578632447775048,SGD,5,4,2,7,26,0.1835774034261703,
,transform_padding,72,0.0491538538063762,SGD,5,2,2,7,29,0.1850985735654831,
,transform_padding,58,0.0985703723390422,RMSprop,5,4,6,7,1,0.5518677234649658,
,transform_padding,100,0.0243334791122277,Adam,5,4,2,7,1,0.5454038977622986,
,transform_padding,20,0.0126086868153065,SGD,5,4,2,3,17,0.2026301026344299,
,transform_padding,43,0.0063714806828933,RMSprop,4,2,4,7,28,0.2777539491653442,
,transform_padding,85,0.0655793923460549,SGD,5,6,2,7,25,0.1636353433132171,
,transform_padding,86,0.063441266171764,SGD,5,6,2,7,29,0.1804511994123459,
,transform_padding,38,0.063512210106407,Adam,5,4,2,7,1,0.5746183395385742,
,transform_padding,97,0.0171233759731639,SGD,5,4,2,7,27,0.2201204746961593,
,transform_padding,78,0.0572790447079962,SGD,4,4,2,7,24,0.1847180128097534,
,transform_padding,8,0.0886232650857624,Adam,3,2,4,3,19,0.2992256879806518,
,transform_padding,33,0.0082875223637681,RMSprop,5,4,2,7,5,0.5739805102348328,
,transform_padding,32,0.0010821382910613,Adam,3,6,6,7,15,0.2626941800117492,
,transform_padding,54,0.016973078532467,Adam,5,2,2,5,29,0.2212913930416107,
,transform_padding,52,0.0064874770660586,RMSprop,4,6,2,3,27,0.205984354019165,
,transform_padding,49,0.0876197110102369,SGD,4,4,4,7,18,0.2534404397010803,
,transform_padding,94,2.0708485661206484e-05,SGD,4,4,4,5,19,0.4664327800273895,
,transform_padding,76,0.003558953244799,RMSprop,4,6,2,3,29,0.199184775352478,
,transform_padding,77,0.0014698251207077,RMSprop,4,6,2,3,29,0.2359049618244171,
,transform_padding,74,0.0027308349581482,SGD,4,6,2,3,7,0.2152105569839477,
,transform_padding,72,0.0003181741785121,SGD,4,6,2,3,29,0.2431658506393432,
,transform_padding,86,0.0348965946571749,RMSprop,4,6,6,5,3,0.5737752318382263,
,transform_padding,69,0.0047049975735521,SGD,4,4,2,3,6,0.2168298959732055,
,transform_padding,65,0.021387627574032,RMSprop,3,4,2,7,29,0.1891748160123825,
,transform_padding,2,0.0220948602557684,RMSprop,3,4,6,7,25,0.2355842888355255,
,transform_padding,62,0.0383669409577612,SGD,3,4,4,7,23,0.2065937519073486,
,transform_padding,84,0.0111620905209283,SGD,3,4,2,7,29,0.1992096006870269,
,transform_padding,63,0.0285468410185839,RMSprop,3,4,2,7,29,0.2033716887235641,
,transform_padding,86,0.0030472038117897,RMSprop,4,6,2,3,29,0.194138765335083,
,transform_padding,83,0.0128773918221975,RMSprop,4,2,2,5,29,0.1869209855794906,
,transform_padding,100,0.0109448443013663,RMSprop,3,2,2,5,29,0.1922261118888855,
,transform_padding,63,0.049624259553013,RMSprop,4,2,2,5,1,0.5747151374816895,
,transform_padding,88,0.0268279607420028,RMSprop,3,2,2,5,17,0.211740106344223,
,transform_padding,78,0.0993513810194266,Adam,4,2,4,5,17,0.3417252004146576,
,transform_padding,67,0.0461242035950673,RMSprop,4,4,2,7,11,0.574643075466156,
,transform_padding,39,0.0476884538080522,SGD,3,4,6,7,14,0.2540381848812103,
,transform_padding,94,0.0148023332654211,Adam,5,2,2,5,29,0.2096859663724899,
,transform_padding,98,0.0088248216519024,RMSprop,3,2,2,5,24,0.189337819814682,
,transform_padding,81,0.0076421135386857,RMSprop,3,2,2,5,19,0.1934279650449752,
,transform_padding,92,0.0198108399624905,RMSprop,3,2,2,5,21,0.2018443793058395,
,transform_padding,100,0.0578632447775048,RMSprop,3,2,2,7,29,0.2201093137264251,
,transform_padding,91,0.0142016204187856,RMSprop,5,2,2,5,6,0.5744683146476746,
,transform_padding,58,0.0067368994240564,RMSprop,3,4,6,7,4,0.2531192302703857,
,transform_padding,46,0.0247081530755573,Adam,5,2,2,7,27,0.5507669448852539,
,transform_padding,20,0.0646905918587342,SGD,3,4,2,5,3,0.2142271250486374,
,transform_padding,81,0.0132465935337047,RMSprop,4,2,4,7,27,0.2572560608386993,
,transform_padding,69,0.0323929967320292,Adam,5,4,2,5,0,0.5740828514099121,
,transform_padding,100,0.0090766724269882,RMSprop,3,2,2,5,24,0.2141455858945846,
,transform_padding,38,0.063512210106407,Adam,5,4,2,7,0,0.5566543340682983,
,transform_padding,97,0.0171233759731639,SGD,5,4,2,7,26,0.1839530766010284,
,transform_padding,78,0.0572790447079962,SGD,4,4,2,7,29,0.1739232540130615,
,transform_padding,8,0.0886232650857624,Adam,3,2,4,3,17,0.5538567304611206,
,transform_padding,33,0.0082875223637681,RMSprop,5,4,2,7,26,0.4495342671871185,
,transform_padding,32,0.0010821382910613,Adam,3,6,6,7,28,0.2338234633207321,
,transform_padding,54,0.016973078532467,Adam,5,2,2,5,27,0.2204792946577072,
,transform_padding,52,0.0064874770660586,RMSprop,4,6,2,3,27,0.2462772130966186,
,transform_padding,49,0.0876197110102369,SGD,4,4,4,7,24,0.2819025218486786,
,transform_padding,94,2.0708485661206484e-05,SGD,4,4,4,5,0,0.4413924813270569,
,transform_padding,99,0.0136939864723756,SGD,4,4,2,7,28,0.1869690120220184,
,transform_padding,78,0.0265725808597423,SGD,5,4,2,7,29,0.1603272855281829,
,transform_padding,77,0.0024921326192789,SGD,4,4,2,7,26,0.1945399045944214,
,transform_padding,70,0.0359286105947178,SGD,3,4,2,3,2,0.2379440069198608,
,transform_padding,77,0.0334995592571087,SGD,5,6,6,5,9,0.4397798478603363,
,transform_padding,69,0.0038917667817391,SGD,4,4,2,7,24,0.1930312216281891,
,transform_padding,83,0.0397914693153084,SGD,5,4,2,7,29,0.1760952919721603,
,transform_padding,87,0.0220948602557684,SGD,4,2,6,3,0,0.5571774244308472,
,transform_padding,65,0.0922146550230623,RMSprop,3,6,4,5,25,0.5460819602012634,
,transform_padding,4,0.0085018773356281,SGD,4,4,2,7,27,0.1743573546409607,
,transform_padding,9,0.0087447135052354,SGD,4,4,2,7,27,0.1856966614723205,
,transform_padding,22,0.0328913287702217,SGD,4,4,2,7,29,0.1791052222251892,
,transform_padding,22,0.0153079789131822,SGD,4,4,2,7,24,0.18800950050354,
,transform_padding,61,0.0033068684899203,SGD,4,4,2,7,28,0.1924354434013366,
,transform_padding,1,0.049624259553013,SGD,5,4,2,7,22,0.1604908406734466,
,transform_padding,83,0.0525415769243511,SGD,5,4,2,7,26,0.1709336340427398,
,transform_padding,89,0.0993513810194266,Adam,5,6,4,3,0,0.5562560558319092,
,transform_padding,18,0.0331226459236068,RMSprop,5,2,2,5,29,0.5561344027519226,
,transform_padding,39,0.0496759244689995,SGD,5,4,6,7,2,0.3538037538528442,
,transform_padding,38,0.0541273900101546,Adam,5,4,2,7,29,0.4510142505168915,
,transform_padding,78,0.0559915723495447,SGD,5,4,2,7,22,0.1708539426326751,
,transform_padding,83,0.0258528726788247,SGD,5,4,2,7,13,0.1819094717502594,
,transform_padding,60,0.0480868815809809,SGD,5,4,2,7,29,0.1705266535282135,
,transform_padding,60,0.0191999365801948,SGD,5,4,2,7,25,0.1823326796293258,
,transform_padding,44,0.0615165784865434,SGD,5,4,2,7,29,0.1708599776029586,
,transform_padding,72,0.013936547959938,RMSprop,5,2,2,7,26,0.1679309606552124,
,transform_padding,62,0.0118756136187501,RMSprop,5,2,2,7,28,0.4507535099983215,
,transform_padding,56,0.0233027155890948,RMSprop,5,2,2,3,1,0.5571171045303345,
,transform_padding,72,0.0604597212490161,RMSprop,5,2,2,7,9,0.5555114150047302,
,transform_padding,38,0.063512210106407,Adam,5,4,2,7,3,0.5483801364898682,
,transform_padding,97,0.0171233759731639,SGD,5,4,2,7,29,0.1878038942813873,
,transform_padding,78,0.0572790447079962,SGD,4,4,2,7,28,0.1564608216285705,
